WORD	LABEL	ANNOTATORS	SENTENCE	SENTENCE_INDEX
ritual	1	4	STATE COLLEGE , Pa. -- At St. Paul 's Episcopal School in Mobile , Alabama , the high school that produced Crimson Tide quarterbacks AJ McCarron and Jake Coker , there 's a new preseason ritual for football players : the social media talk .	35
conduct	1	5	The NFL delivered that message in a resounding way Monday , suspending the New England Patriots star without pay for the first four games of next season for `` conduct detrimental to the integrity of the NFL . ''	29
economy	1	3	But today this ancient social contract is giving way as the Chinese economy booms , prying apart families with job opportunities in distant cities or abroad .	12
large-scale	0	0	Such large-scale whale rescues are likely to become more common as the population of humpbacks and other whales continues to climb along the California coast , after being suppressed by centuries of whaling .	1
snap	1	3	Now 80 , she is a third-degree black belt in American karate who can still snap off a spinning back kick and break boards and bones with her feet .	15
ag-minded	1	4	Ag-minded students are in luck : Tens of thousands of jobs open up each year in the broader agriculture field , and roughly half are filled by college grads with actual ag-related degrees , observers say .	0
rival	1	3	The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation .	12
rallies	1	3	The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation .	13
Orange	0	0	`` Here on the Miracle Mile is where the best record of life from the last great ice age in the world is found , '' said Scott , field and laboratory director with Cogstone Resource Management , based in Orange .	40
chains	0	0	The coalition fighting against labeling has also included large grocery chains and some farmers , and some of the labeling advocates are sizable companies in their own right .	10
peek	0	0	The children like to take an extra minute near the stop to peek inside the free-standing blue and white box full of books , some of them grabbing a book to go .	12
spotlight	1	7	Bailey and his daughter were among dozens of father-daughter couples gathered on Chicago 's South Side recently at a party designed to spotlight the role of black fathers in their daughter 's lives .	22
related	0	0	The expanding range of Naegleria infections could potentially be related to climate change , she adds , as the organism thrives in warmer temperatures .	9
respectively	1	5	The states could become the first to pass such a referendum ; Washington state and California rejected similar measures after expensive campaigns in 2013 and 2012 , respectively .	27
index	1	3	That engagement extended far beyond what can be measured in pounds or body mass index .	14
closure	1	3	Extending their protests into the workweek , Hong Kong democracy activists continued occupying major thoroughfares Monday , forcing the closure of some schools , banks and other businesses in the semi-autonomous Chinese territory .	19
shot	0	0	In late April , the then-26-year-old shot his Fuji X-T1 over and over again as demonstrators took to the streets to protest the death of Freddie Gray , who suffered a fatal injury in police custody .	6
investigates	1	6	`` Boeing is preparing to provide technical assistance to the National Transportation Safety Board as it investigates the accident , '' the statement said .	16
offered	0	0	Marching alongside the protesters , Allen snapped portrait after portrait that offered a view from the front lines in the days after Gray 's death .	11
enrolled	1	5	This summer , Berry is one of eight African-American students in the Chicago area enrolled in a new , rigorous program to learn how to fly and obtain a private pilot 's licenses .	14
equality	1	7	Fairness , a willingness to sacrifice for the sake of greater equality , is an ideal that supports cooperation , resource sharing and sacrifice .	11
progresses	1	6	As the winter progresses with no break from last year 's parched conditions , concern is mounting that California may be headed for a replay of the big drought of the late 1980s through the early 1990s , or even worse , 1977 .	3
curator	1	6	Last year , Ted Pietsch , a UW professor and curator of fishes at the Burke Museum , got a grant to transfer the otoliths to the museum -- all of a 10-minute drive away .	10
tennis	0	0	LOS ANGELES -- The amber lights flicker on above the tennis courts at DeForest Park in Long Beach .	10
petitioned	1	7	They petitioned the Berkeley City Council and school district , which passed resolutions supporting their cause .	1
drought-tolerant	1	5	Nudged by local governments worried about water shortages , home builders and homeowners associations are showing increased willingness to embrace the drought-tolerant landscapes that more naturally suit California .	21
attorneys	0	0	Only three of the 25 children who appeared before one Miami judge on a recent Friday afternoon were represented by attorneys , said Lesley Mendoza , executive director of the pro bono project of the Cuban American Bar Association .	20
buoys	1	6	Looking closer , the passenger on the Point Sur also noticed several buoys were strangely close to the whale , trailing behind it .	12
support	0	0	The chants echoed against distant cheers of support from Islamists who held rival rallies in what has become a dangerously polarized nation .	7
helicopter	0	0	KABUL , Afghanistan -- The weapons of Afghanistan 's long decades of war can be seen almost everywhere , from the burned-out hulks of Soviet tanks to the Kalashnikov assault rifles slung over policemen 's shoulders and helicopter gunships roaring overhead .	37
date	0	0	Scientists launched the mission to better study the makings of comets , which they believe date back to the earliest days of the solar system , in hopes of learning more about their history .	15
